x_,y_,t_,id
421431.7541991357,4275033.972488719,2014-02-26T11:01:15Z,F64
409578.69407615036,4256360.38492516,2014-02-26T15:00:50Z,C028
420086.32841141697,4275382.568725432,2014-02-26T15:01:14Z,F64
409584.6749726615,4236256.835317105,2014-02-26T15:01:17Z,F53
411220.8360379499,4235886.994652008,2014-02-26T23:00:54Z,F53
420080.5555223123,4275383.358924507,2014-02-26T23:01:07Z,F64
408788.51473110006,4256316.763020052,2014-02-26T23:01:53Z,C028
411958.9391763184,4234797.298429078,2014-02-27T03:00:55Z,F53
421438.49607221875,4274999.758381061,2014-02-27T03:01:36Z,F64
406829.39965524955,4258098.874809968,2014-02-27T07:00:54Z,C028
413592.77300086804,4236439.271028395,2014-02-27T07:01:06Z,F53
421434.10229745274,4275059.385478105,2014-02-27T11:01:20Z,F64
413532.9026859048,4236948.814434202,2014-02-27T11:01:41Z,F53
404855.3925506505,4260406.402830306,2014-02-27T15:01:01Z,C028
411653.0223247553,4238253.969855408,2014-02-27T15:02:06Z,F53
411504.4769820213,4238225.908429987,2014-02-27T19:01:25Z,F53
411509.4024498359,4238234.000082395,2014-02-27T23:00:59Z,F53
409545.96416301816,4256299.603800273,2014-02-27T23:01:50Z,C028
421448.9978523375,4275034.491018571,2014-02-28T03:01:01Z,F64
411509.262931033,4238507.366086644,2014-02-28T03:01:38Z,F53
421448.5310514978,4275031.2883536285,2014-02-28T07:00:59Z,F64
409206.40446788835,4256327.269901593,2014-02-28T07:01:02Z,C028
412682.9443125088,4237224.071527467,2014-02-28T07:01:03Z,F53
421448.04341282864,4275030.394228487,2014-02-28T11:01:20Z,F64
409941.3466198466,4257030.753988782,2014-02-28T15:01:00Z,C028
411150.73483003495,4235987.97411105,2014-02-28T15:02:45Z,F53
420095.5659978216,4275351.280370227,2014-02-28T19:00:57Z,F64
411184.3827744654,4235572.526522225,2014-02-28T19:01:28Z,F53
420107.15395974583,4275348.689676152,2014-02-28T23:01:22Z,F64
411842.12065039616,4235522.643213585,2014-02-28T23:01:36Z,F53
407797.7348809368,4259127.075505985,2014-02-28T23:01:44Z,C028
413375.7154897249,4234282.078024817,2014-03-01T03:00:56Z,F53
421451.95478504983,4275025.306295901,2014-03-01T03:01:00Z,F64
421459.23424747685,4275050.204710223,2014-03-01T07:01:42Z,F64
411324.6023520918,4235284.952251796,2014-03-01T07:02:16Z,F53
407482.3651881971,4259862.527820887,2014-03-01T07:02:46Z,C028
411540.7228927321,4233006.818231148,2014-03-01T11:01:17Z,F53
410965.16467527184,4233856.595394044,2014-03-01T15:01:18Z,F53
407416.152120312,4259567.994627371,2014-03-01T15:02:08Z,C028
410944.5083750345,4233865.878048744,2014-03-01T19:00:55Z,F53
410942.6499805305,4233862.413893297,2014-03-01T23:01:48Z,F53
408935.47940583504,4260757.582581835,2014-03-01T23:02:50Z,C028
413070.4687888501,4233825.730532594,2014-03-02T03:01:00Z,F53
420127.1876960497,4275352.284829529,2014-03-02T03:01:43Z,F64
412828.7823111606,4233685.11729626,2014-03-02T07:01:02Z,F53
420118.9587973414,4275349.503860433,2014-03-02T07:01:22Z,F64
409396.3442117897,4257689.824713785,2014-03-02T07:02:40Z,C028
411738.9488495823,4234372.965115701,2014-03-02T11:01:06Z,F53
411174.7336035665,4234835.151524031,2014-03-02T15:01:12Z,F53
408768.7041431922,4257406.981475898,2014-03-02T15:01:18Z,C028
419960.69624573295,4275445.574586538,2014-03-02T19:01:18Z,F64
411387.09552132135,4234799.13227495,2014-03-02T19:01:56Z,F53
411442.38345673366,4234789.80467109,2014-03-02T23:01:36Z,F53
412840.36982034263,4233675.404453422,2014-03-03T03:01:01Z,F53
404721.504705891,4257258.3315179935,2014-03-03T07:01:00Z,C028
420427.70428460685,4274702.839410241,2014-03-03T07:01:19Z,F64
413755.60703795083,4236764.040537219,2014-03-03T07:01:20Z,F53
412723.1146582278,4237298.734257156,2014-03-03T11:02:05Z,F53
405704.56469261297,4259110.3586706985,2014-03-03T15:01:30Z,C028
410990.0463815671,4236582.655904301,2014-03-03T15:01:36Z,F53
419072.51886418764,4273986.210533445,2014-03-03T19:01:20Z,F64
410982.3958267177,4236576.6919525005,2014-03-03T19:01:23Z,F53
419075.09244742914,4274008.191475079,2014-03-03T23:01:05Z,F64
406443.21354624175,4260211.60525415,2014-03-03T23:01:19Z,C028
410984.3406799628,4236574.550935234,2014-03-03T23:01:30Z,F53
412188.5870534797,4236636.853265585,2014-03-04T03:00:59Z,F53
419687.7256483475,4273467.90856172,2014-03-04T03:01:02Z,F64
420974.39449911885,4271837.191548836,2014-03-04T07:00:49Z,F64
411631.1709263681,4235700.005889062,2014-03-04T07:01:17Z,F53
409394.85273080843,4257685.235897189,2014-03-04T07:01:47Z,C028
413451.8479210666,4236459.36541824,2014-03-04T11:01:19Z,F53
409591.81224923,4256760.105282943,2014-03-04T15:01:00Z,C028
411087.8157030829,4237067.062285542,2014-03-04T15:01:12Z,F53
411089.17724215874,4237062.796983904,2014-03-04T19:00:57Z,F53
418114.76547445415,4269217.208690024,2014-03-04T19:01:21Z,F64
406918.9110733315,4257384.601200615,2014-03-04T23:01:02Z,C028
411087.53521316964,4237059.05298524,2014-03-04T23:01:06Z,F53
418121.50462010293,4269234.652060242,2014-03-04T23:01:14Z,F64
419522.84142121725,4268089.773183595,2014-03-05T03:00:55Z,F64
413591.6229684781,4236510.983461931,2014-03-05T03:00:57Z,F53
413603.216729212,4236476.768505867,2014-03-05T07:01:06Z,F53
418286.4235561396,4265752.159339179,2014-03-05T07:01:47Z,F64
404337.1288103571,4259305.275818021,2014-03-05T07:01:52Z,C028
413623.51269829355,4236477.539464964,2014-03-05T11:01:01Z,F53
417849.6189115414,4264983.30208541,2014-03-05T11:01:21Z,F64
417863.18737104157,4265260.20650386,2014-03-05T15:01:04Z,F64
404185.56947220134,4259982.083835167,2014-03-05T15:01:07Z,C028
411098.0898291122,4237073.796510635,2014-03-05T15:01:50Z,F53
411095.2908859764,4237066.669395452,2014-03-05T19:01:00Z,F53
416734.6923658042,4265294.56659045,2014-03-05T19:01:10Z,F64
411103.64606552897,4237077.097985177,2014-03-05T23:01:01Z,F53
417829.4589820022,4265315.297251605,2014-03-05T23:01:18Z,F64
417893.9497079018,4265249.958886547,2014-03-06T03:00:52Z,F64
412245.2633886087,4236750.974651611,2014-03-06T03:01:01Z,F53
407139.6421936976,4261497.59863281,2014-03-06T07:00:56Z,C028
412687.4557966667,4237227.906926072,2014-03-06T07:01:20Z,F53
417923.12060813804,4265246.8857130995,2014-03-06T07:02:06Z,F64
412677.36243577884,4237242.631193041,2014-03-06T11:01:28Z,F53
411228.31073833123,4236900.721712349,2014-03-06T15:01:12Z,F53
416727.0214539941,4265378.489886405,2014-03-06T15:01:21Z,F64
409391.7520096904,4257688.056436429,2014-03-06T15:01:52Z,C028
411224.27482491086,4236862.979098488,2014-03-06T19:00:59Z,F53
416722.7174577485,4265377.025305581,2014-03-06T19:01:19Z,F64
411222.680294052,4236872.3295735745,2014-03-06T23:00:54Z,F53
402803.98243030254,4261703.24560448,2014-03-06T23:01:48Z,C028
411696.29269901174,4237005.830848427,2014-03-07T03:02:17Z,F53
413647.8721331631,4236532.79960563,2014-03-07T07:01:12Z,F53
418013.6902149719,4265101.011607889,2014-03-07T07:01:19Z,F64
402803.0066475667,4262072.718538495,2014-03-07T07:02:24Z,C028
412680.3756234783,4237236.517275192,2014-03-07T11:01:12Z,F53
403879.91317355906,4261649.190067946,2014-03-07T15:01:23Z,C028
411309.727451902,4237404.763876472,2014-03-07T19:01:37Z,F53
411288.883718708,4237409.708891735,2014-03-07T23:01:18Z,F53
403879.92260985123,4261649.977927895,2014-03-07T23:01:18Z,C028
411325.6978249531,4237416.485270925,2014-03-08T03:00:53Z,F53
417883.2047829289,4265247.7273347825,2014-03-08T03:01:48Z,F64
411316.93518634944,4237403.9413132295,2014-03-08T07:01:20Z,F53
417825.7945140371,4265557.298529964,2014-03-08T07:01:41Z,F64
403489.99713281577,4261833.638728466,2014-03-08T07:03:03Z,C028
411332.2818202098,4237420.208428929,2014-03-08T11:01:12Z,F53
403971.162871067,4261035.710016457,2014-03-08T15:00:59Z,C028
411306.18986030057,4237412.415540322,2014-03-08T15:01:34Z,F53
411307.3301425239,4237416.686664111,2014-03-08T19:00:55Z,F53
416733.0950206735,4265986.562395702,2014-03-08T19:01:18Z,F64
411316.7799276599,4237447.223192299,2014-03-08T23:01:20Z,F53
407744.84233159764,4258976.883194916,2014-03-08T23:02:10Z,C028
411313.28593666374,4237396.623696201,2014-03-09T03:00:51Z,F53
417574.21979857987,4265371.7418394005,2014-03-09T03:01:49Z,F64
409442.5882391801,4257758.543295711,2014-03-09T07:00:52Z,C028
417849.9952498013,4265320.291587719,2014-03-09T07:01:18Z,F64
411323.95951701485,4237412.720087951,2014-03-09T07:01:20Z,F53
417795.8970075415,4265598.200603167,2014-03-09T11:01:14Z,F64
411342.2061301536,4237406.261081179,2014-03-09T11:01:23Z,F53
409398.0354717182,4257691.237275023,2014-03-09T15:00:48Z,C028
411330.1813835463,4237408.146299199,2014-03-09T15:01:42Z,F53
411333.5201872128,4237420.660947477,2014-03-09T19:01:06Z,F53
411346.68644996244,4237408.797684946,2014-03-09T23:01:00Z,F53
416999.77570848964,4265881.696521162,2014-03-09T23:01:20Z,F64
409123.19131790946,4256964.908084866,2014-03-09T23:01:52Z,C028
411321.57237909484,4237385.679504841,2014-03-10T03:01:18Z,F53
417880.37296452536,4265243.5947001865,2014-03-10T03:01:37Z,F64
409142.9448527493,4256973.884927998,2014-03-10T07:01:32Z,C028
417997.9361983244,4265752.642158803,2014-03-10T07:01:43Z,F64
418002.2653847711,4265752.353715256,2014-03-10T11:01:01Z,F64
411351.6447482802,4237495.6477080155,2014-03-10T11:01:22Z,F53
410780.7865811812,4237417.4283487415,2014-03-10T15:00:58Z,F53
406922.01622514223,4258015.753666489,2014-03-10T15:01:03Z,C028
416693.74608096917,4265410.963686294,2014-03-10T15:01:59Z,F64
410698.88734588504,4237409.909168595,2014-03-10T19:00:57Z,F53
416735.480094253,4265982.897544263,2014-03-10T19:01:19Z,F64
409093.71369902295,4256922.514475074,2014-03-10T23:01:02Z,C028
416728.5695752335,4265977.176308302,2014-03-10T23:01:20Z,F64
410675.46896744356,4237394.764423422,2014-03-10T23:01:38Z,F53
410965.53593673906,4236342.820567376,2014-03-11T03:01:06Z,F53
417850.35621782055,4265298.525254403,2014-03-11T03:01:20Z,F64
411778.6303584599,4235544.819680651,2014-03-11T07:01:18Z,F53
417876.2893367481,4265255.966104077,2014-03-11T07:01:22Z,F64
411642.30290725204,4234989.337959797,2014-03-11T11:00:56Z,F53
418118.63307593146,4266176.484268532,2014-03-11T11:01:16Z,F64
411447.74008263345,4234550.740769635,2014-03-11T15:01:29Z,F53
417867.3248747761,4268318.825480126,2014-03-11T15:01:35Z,F64
407253.9911085521,4259949.074588783,2014-03-11T15:01:52Z,C028
411321.9344527961,4234635.659296754,2014-03-11T19:00:57Z,F53
401913.3972748154,4258531.3086787695,2014-03-11T23:01:00Z,C028
417978.85130743566,4268381.649945689,2014-03-11T23:01:32Z,F64
411272.9963978666,4234311.0407787375,2014-03-11T23:01:46Z,F53
411959.88941144105,4233993.059291892,2014-03-12T03:01:01Z,F53
405533.422372032,4260503.939366039,2014-03-12T07:00:54Z,C028
412666.88244568504,4236679.450361569,2014-03-12T07:01:36Z,F53
411547.96782564535,4236092.565903741,2014-03-12T11:01:45Z,F53
406221.0829265531,4260792.074326934,2014-03-12T15:01:02Z,C028
411105.1932695559,4235121.085969002,2014-03-12T15:01:22Z,F53
420588.07320884883,4272355.14274476,2014-03-12T15:02:12Z,F64
419665.93487428146,4273138.2676812345,2014-03-12T19:01:17Z,F64
411098.45424477226,4235091.474306844,2014-03-12T19:01:18Z,F53
411525.71852151427,4234972.80002478,2014-03-12T23:01:06Z,F53
419679.97574962804,4273343.990720661,2014-03-12T23:01:20Z,F64
405652.8542878214,4260362.09938614,2014-03-12T23:01:46Z,C028
411525.86793400766,4234975.26202118,2014-03-13T03:01:20Z,F53
406893.21028696327,4261641.0775495805,2014-03-13T07:00:56Z,C028
411517.5489146734,4234977.084151811,2014-03-13T07:01:48Z,F53
411512.62980319455,4234972.144080681,2014-03-13T15:02:07Z,F53
408425.04662430874,4260708.032306475,2014-03-13T15:02:21Z,C028
411524.9210346881,4234977.49185692,2014-03-13T19:01:18Z,F53
419961.98180464655,4273211.59591428,2014-03-13T23:01:20Z,F64
411526.8599137116,4234973.15376458,2014-03-13T23:01:36Z,F53
409976.78118803544,4256547.37754805,2014-03-13T23:02:50Z,C028
419663.7331724427,4271411.264543723,2014-03-14T03:00:59Z,F64
411517.1730330129,4234978.719582893,2014-03-14T03:01:06Z,F53
407144.9338523436,4257916.088979125,2014-03-14T07:01:01Z,C028
411514.6566748493,4234979.057817969,2014-03-14T07:01:49Z,F53
411526.3231833585,4234972.882195259,2014-03-14T11:01:22Z,F53
418845.0152635172,4265575.701200574,2014-03-14T11:02:05Z,F64
405668.0981553115,4260428.586630619,2014-03-14T15:01:00Z,C028
416756.74021958804,4265190.695598915,2014-03-14T15:01:20Z,F64
410605.9863925347,4235077.688469157,2014-03-14T15:02:17Z,F53
410457.395884199,4235063.827700585,2014-03-14T19:01:20Z,F53
405254.4455764101,4260462.978616164,2014-03-14T23:01:02Z,C028
410457.06633143924,4235064.885606207,2014-03-14T23:01:06Z,F53
416759.96792486386,4265174.969847911,2014-03-14T23:01:40Z,F64
418445.11542919703,4266586.999987059,2014-03-15T03:00:58Z,F64
410476.0612577916,4235112.2059774855,2014-03-15T03:01:12Z,F53
411462.4527018771,4234988.628668723,2014-03-15T07:01:07Z,F53
419447.1202491085,4269722.544111106,2014-03-15T07:01:36Z,F64
407009.0697954274,4261761.757617712,2014-03-15T07:01:52Z,C028
411393.9717922693,4235056.395413773,2014-03-15T11:01:18Z,F53
408389.74048791145,4262066.821497116,2014-03-15T15:01:02Z,C028
410460.4244985944,4234954.761530125,2014-03-15T15:02:31Z,F53
419575.6375455507,4272614.505106878,2014-03-15T19:01:20Z,F64
409751.9788518214,4236324.9706944525,2014-03-15T19:01:31Z,F53
406981.52177942096,4256707.564148851,2014-03-15T23:00:51Z,C028
419734.7659571475,4272671.447134648,2014-03-15T23:01:21Z,F64
410698.15353105945,4234154.505775134,2014-03-15T23:02:07Z,F53
409760.79768358276,4236335.17083557,2014-03-16T03:01:34Z,F53
409758.23326102254,4236328.019339174,2014-03-16T07:00:52Z,F53
405893.83583125065,4259130.9675779855,2014-03-16T07:01:46Z,C028
420000.2017584071,4271148.727015825,2014-03-16T11:00:53Z,F64
409760.63232573296,4236327.404413415,2014-03-16T11:00:58Z,F53
409760.0122733357,4236325.935358249,2014-03-16T15:01:12Z,F53
419137.1222768668,4271055.370739317,2014-03-16T15:01:42Z,F64
405818.9868227037,4259145.562142446,2014-03-16T15:01:50Z,C028
409761.9159522568,4236333.460442557,2014-03-16T19:01:18Z,F53
404259.2025278581,4258704.917822076,2014-03-16T23:01:08Z,C028
409773.78178425,4236322.69668692,2014-03-16T23:01:20Z,F53
409759.5065072973,4236328.437941848,2014-03-17T03:01:36Z,F53
417946.8182352722,4271526.595320674,2014-03-17T03:01:49Z,F64
417552.53804750147,4271490.297457419,2014-03-17T07:01:24Z,F64
409768.5455788964,4236319.94740588,2014-03-17T07:01:24Z,F53
406857.1529041396,4261501.826562939,2014-03-17T07:01:32Z,C028
418218.9450850568,4271357.030732115,2014-03-17T11:01:14Z,F64
409759.9037299134,4236333.4606897095,2014-03-17T11:01:37Z,F53
418666.2311392045,4272013.6003465,2014-03-17T15:01:22Z,F64
407260.51849000837,4257937.782423875,2014-03-17T15:01:38Z,C028
409758.83055557864,4236322.741353812,2014-03-17T15:02:22Z,F53
418687.34002924326,4272012.398017744,2014-03-17T19:00:56Z,F64
409756.3314205901,4236342.622697186,2014-03-17T19:01:17Z,F53
406260.1931626944,4259210.096509938,2014-03-17T23:01:02Z,C028
418691.90965700423,4271983.830194426,2014-03-17T23:01:20Z,F64
409770.18155452714,4236333.279481834,2014-03-17T23:01:36Z,F53
420280.41640479135,4271750.357442602,2014-03-18T03:01:41Z,F64
409757.2782411489,4236324.756221389,2014-03-18T03:02:09Z,F53
420144.1663820051,4271691.022883282,2014-03-18T07:01:12Z,F64
409756.22728232347,4236322.304292973,2014-03-18T07:01:27Z,F53
405838.30683870096,4259220.358670868,2014-03-18T07:01:32Z,C028
409734.8618615285,4236315.173863925,2014-03-18T11:00:53Z,F53
419865.89426788624,4271621.947706864,2014-03-18T11:00:58Z,F64
409758.4133548102,4236319.849553345,2014-03-18T15:00:58Z,F53
419221.14899017505,4271308.416851835,2014-03-18T15:01:08Z,F64
405889.7883973266,4260321.274289149,2014-03-18T15:01:18Z,C028
409752.73290456814,4236337.668948439,2014-03-18T19:01:20Z,F53
419185.6718057739,4271329.172866001,2014-03-18T19:01:21Z,F64
409763.4932796574,4236328.9816467,2014-03-18T23:00:58Z,F53
419210.4964054317,4271334.326754245,2014-03-18T23:01:00Z,F64
402761.3018378485,4263159.190107975,2014-03-18T23:01:01Z,C028
409765.26218875486,4236336.974330735,2014-03-19T03:00:58Z,F53
419827.2570705668,4271359.56210318,2014-03-19T03:01:19Z,F64
419815.2861568344,4271376.66164814,2014-03-19T07:01:00Z,F64
409754.1026666944,4236336.543917894,2014-03-19T07:01:19Z,F53
405893.2669437843,4260309.946745298,2014-03-19T07:01:30Z,C028
409760.11751848646,4236331.449653571,2014-03-19T11:00:57Z,F53
419816.2739934416,4271374.409999977,2014-03-19T11:01:48Z,F64
409766.4765267968,4236321.912546637,2014-03-19T15:00:56Z,F53
419919.77196884487,4272723.74946263,2014-03-19T15:00:59Z,F64
409315.2191779179,4260279.811287978,2014-03-19T15:01:01Z,C028
409760.40039797465,4236323.8668901585,2014-03-19T19:01:18Z,F53
419988.0960737588,4272896.346218189,2014-03-19T19:01:19Z,F64
409762.03044638236,4236336.666349895,2014-03-19T23:01:18Z,F53
419854.9619209387,4272703.934450427,2014-03-19T23:01:42Z,F64
407237.26737339736,4257400.563578314,2014-03-19T23:03:07Z,C028
409768.0258930185,4236314.926023547,2014-03-20T03:01:32Z,F53
421425.76098410215,4270650.218563181,2014-03-20T03:01:49Z,F64
419134.374311379,4267049.846270433,2014-03-20T07:01:19Z,F64
407134.30686228763,4257409.521312112,2014-03-20T07:01:52Z,C028
409765.6757637171,4236326.205120866,2014-03-20T07:01:54Z,F53
409763.23042338336,4236320.317412626,2014-03-20T11:01:00Z,F53
418898.690187444,4266828.487763559,2014-03-20T11:01:18Z,F64
409423.0824912848,4257712.518146169,2014-03-20T15:00:50Z,C028
417910.71421790874,4268293.654740026,2014-03-20T15:00:52Z,F64
409771.79348921723,4236323.273735405,2014-03-20T15:01:36Z,F53
409809.7137372038,4236195.595690237,2014-03-20T19:01:12Z,F53
407481.9395355194,4255545.159074976,2014-03-20T23:00:54Z,C028
409808.0393427337,4236213.3481897535,2014-03-20T23:00:55Z,F53
418721.8333138367,4268518.955336866,2014-03-21T03:00:59Z,F64
409762.5952498616,4236324.552652822,2014-03-21T03:01:45Z,F53
409519.8807460622,4257878.739688025,2014-03-21T07:01:02Z,C028
409766.5997374814,4236321.977757704,2014-03-21T07:01:20Z,F53
421066.47196509794,4268065.809378093,2014-03-21T07:01:48Z,F64
409531.56236803054,4235814.082777598,2014-03-21T11:00:57Z,F53
420663.57494983636,4267789.696507889,2014-03-21T11:01:00Z,F64
406348.7486721794,4260716.881501034,2014-03-21T15:01:22Z,C028
418232.7592325445,4268044.455819214,2014-03-21T15:01:40Z,F64
409353.06371023785,4235689.657199909,2014-03-21T15:01:48Z,F53
409786.82913430326,4235432.96334908,2014-03-21T19:01:23Z,F53
402279.5403364387,4261736.139350929,2014-03-21T23:00:49Z,C028
418117.82567585015,4268229.042821535,2014-03-21T23:01:18Z,F64
419815.7581977577,4267870.119172862,2014-03-22T03:01:17Z,F64
409563.43320712703,4235632.160008725,2014-03-22T03:01:31Z,F53
409547.68524253287,4235673.763046797,2014-03-22T07:01:06Z,F53
421600.63247129467,4267770.81427942,2014-03-22T07:01:22Z,F64
403170.47954009287,4261525.161021285,2014-03-22T07:03:03Z,C028
409562.233902001,4233682.464388528,2014-03-22T11:01:23Z,F53
421603.4613952693,4267770.486952794,2014-03-22T11:01:54Z,F64
421170.2483140078,4268085.495431855,2014-03-22T15:01:18Z,F64
405282.6289258222,4260738.723220272,2014-03-22T15:01:18Z,C028
409604.219446498,4232641.396559593,2014-03-22T15:01:48Z,F53
410335.539170466,4233462.702780477,2014-03-22T19:00:58Z,F53
421175.1903389172,4268096.2448033495,2014-03-22T19:01:21Z,F64
410929.1600468592,4233573.230035769,2014-03-22T23:00:50Z,F53
421174.0522583162,4268106.332673714,2014-03-22T23:00:57Z,F64
409663.75443400984,4259560.608753884,2014-03-22T23:01:00Z,C028
411105.62155005743,4235084.393099719,2014-03-23T03:00:55Z,F53
421693.8254600784,4267793.39627751,2014-03-23T07:00:58Z,F64
409057.17426492204,4257176.115667275,2014-03-23T07:01:00Z,C028
410622.0868145559,4235078.498346214,2014-03-23T07:01:55Z,F53
409439.4785279948,4235736.198233859,2014-03-23T11:01:00Z,F53
407161.86016984255,4255757.401189511,2014-03-23T15:01:02Z,C028
420618.70425218035,4268210.7095155865,2014-03-23T15:01:12Z,F64
409321.56524884835,4235427.253920404,2014-03-23T15:01:25Z,F53
420625.76253486366,4268189.620559503,2014-03-23T19:01:18Z,F64
409457.3170568483,4235377.859404026,2014-03-23T19:01:37Z,F53
406939.20273206173,4258327.386789123,2014-03-23T23:01:01Z,C028
409733.89890707657,4234939.192980208,2014-03-23T23:01:06Z,F53
420618.9202691698,4268212.283244016,2014-03-23T23:01:18Z,F64
421700.48790553,4267793.886023071,2014-03-24T03:01:19Z,F64
409757.82171604,4234935.219681459,2014-03-24T03:01:38Z,F53
421661.37767872337,4267772.417232919,2014-03-24T07:01:19Z,F64
409744.87244240183,4234920.415722321,2014-03-24T07:01:20Z,F53
409007.3549456075,4257012.6190433,2014-03-24T07:03:06Z,C028
409741.575107765,4234923.692957573,2014-03-24T11:01:37Z,F53
407207.860735919,4257797.312540459,2014-03-24T15:01:00Z,C028
409787.1314438739,4234974.133734935,2014-03-24T15:01:06Z,F53
420484.9695723513,4267893.477495659,2014-03-24T15:01:23Z,F64
420502.94759666047,4267887.406161888,2014-03-24T19:01:18Z,F64
409730.62409657903,4234906.824799372,2014-03-24T23:00:56Z,F53
406854.4312936405,4261458.952960532,2014-03-24T23:01:00Z,C028
420493.79988235066,4267902.545411367,2014-03-24T23:01:19Z,F64
421660.189807635,4267779.264991547,2014-03-25T03:01:48Z,F64
409747.3969210827,4234926.302542296,2014-03-25T03:02:13Z,F53
407271.89581343473,4257902.181895446,2014-03-25T07:01:25Z,C028
409742.29045906436,4234926.63691612,2014-03-25T07:01:28Z,F53
409744.1994362636,4234927.547820867,2014-03-25T11:00:53Z,F53
421703.03698186495,4267791.674870453,2014-03-25T11:01:42Z,F64
406896.9148746796,4257655.192466636,2014-03-25T15:01:00Z,C028
409756.5835315663,4234935.61080016,2014-03-25T15:01:18Z,F53
409739.00159531564,4234934.597202996,2014-03-25T19:00:55Z,F53
418060.84154128784,4268512.219254527,2014-03-25T23:00:55Z,F64
409745.02365395305,4234920.6359863235,2014-03-25T23:00:56Z,F53
405345.05276982987,4260398.106705689,2014-03-25T23:01:54Z,C028
421609.8505680623,4267767.982937926,2014-03-26T03:00:59Z,F64
409763.6899665684,4234774.795425082,2014-03-26T03:01:23Z,F53
407043.4729519256,4257368.443468742,2014-03-26T07:00:54Z,C028
409749.8342985213,4234761.910327563,2014-03-26T07:01:27Z,F53
409633.7913890454,4234857.322794086,2014-03-26T11:01:42Z,F53
409044.02089631447,4257091.043612115,2014-03-26T15:01:02Z,C028
420816.5862963544,4268323.555821755,2014-03-26T15:01:12Z,F64
409256.5864302735,4235361.452526196,2014-03-26T15:02:51Z,F53
420815.4348224958,4268322.546222288,2014-03-26T23:00:58Z,F64
409448.8095004025,4236804.442395299,2014-03-26T23:01:00Z,F53
409574.58970793255,4256332.9971273225,2014-03-26T23:01:00Z,C028
421735.72699808655,4267798.2247965215,2014-03-27T03:01:18Z,F64
408296.0577609109,4238243.968939235,2014-03-27T03:02:19Z,F53
421606.178758492,4267771.226091754,2014-03-27T07:01:18Z,F64
408265.01855369343,4238424.657314572,2014-03-27T07:01:32Z,F53
407086.5397229312,4259152.994840457,2014-03-27T07:01:53Z,C028
421690.9345907645,4267787.387431816,2014-03-27T11:01:18Z,F64
409374.8500836742,4259731.176484621,2014-03-27T15:00:57Z,C028
407941.4594582117,4238846.77111839,2014-03-27T15:00:59Z,F53
418397.5660260061,4268127.1732518235,2014-03-27T15:01:38Z,F64
407758.58570842526,4238620.62138443,2014-03-27T19:00:59Z,F53
406990.7864262403,4257310.555484823,2014-03-27T23:01:00Z,C028
407528.4614354698,4238656.820506025,2014-03-27T23:01:01Z,F53
418065.3380465753,4268540.350484005,2014-03-27T23:01:29Z,F64
406982.87447653577,4239171.874395152,2014-03-28T03:00:59Z,F53
417845.57257457677,4268310.070510492,2014-03-28T03:01:53Z,F64
408249.47706732375,4258355.8977533085,2014-03-28T07:01:02Z,C028
407461.5460698461,4238514.204410213,2014-03-28T07:01:12Z,F53
406569.2810152317,4258919.011030266,2014-03-28T15:01:00Z,C028
409807.1544447859,4239042.521605846,2014-03-28T15:01:23Z,F53
409968.388726947,4239240.780119431,2014-03-28T19:01:19Z,F53
417728.0252238243,4268160.968997719,2014-03-28T23:00:58Z,F64
409942.8040781001,4239231.820842068,2014-03-28T23:01:00Z,F53
402747.5349466914,4261776.56757797,2014-03-28T23:01:01Z,C028
410286.34585639404,4240748.556075413,2014-03-29T03:01:02Z,F53
418535.1186253102,4267590.251275744,2014-03-29T03:01:46Z,F64
421162.9357157105,4268110.11542328,2014-03-29T07:00:59Z,F64
409246.8903647233,4240734.540481687,2014-03-29T07:00:59Z,F53
403881.026807449,4261648.233381982,2014-03-29T07:01:50Z,C028
409605.2371728133,4240722.610736494,2014-03-29T11:01:04Z,F53
420965.87870945374,4268453.455137631,2014-03-29T11:01:12Z,F64
418181.71570993064,4269142.291131382,2014-03-29T15:01:18Z,F64
409853.78714250133,4242381.112884663,2014-03-29T15:01:45Z,F53
404960.0601743761,4260707.110366028,2014-03-29T15:01:57Z,C028
409853.23656532436,4243067.041459243,2014-03-29T19:01:18Z,F53
418210.19258021476,4269110.1939249355,2014-03-29T19:01:56Z,F64
418204.5429277555,4269111.538987095,2014-03-29T23:01:20Z,F64
408075.18028718384,4260363.753044022,2014-03-29T23:01:50Z,C028
409912.9045877144,4242480.0543369,2014-03-29T23:02:11Z,F53
419302.51255442115,4268084.122012666,2014-03-30T03:00:59Z,F64
410057.6663110957,4243008.252302141,2014-03-30T03:00:59Z,F53
410037.98366116756,4243002.279118618,2014-03-30T07:01:34Z,F53
422320.38777993375,4267098.133863379,2014-03-30T07:01:48Z,F64
407808.2967176842,4261275.209346938,2014-03-30T07:01:52Z,C028
423928.10879153246,4268348.0152716115,2014-03-30T11:01:41Z,F64
410077.92718927277,4242712.152828481,2014-03-30T15:00:56Z,F53
409568.7311951848,4256343.628211762,2014-03-30T15:02:16Z,C028
410083.15347662,4242777.970117181,2014-03-30T19:02:23Z,F53
405098.93510225444,4258555.427944456,2014-03-30T23:02:14Z,C028
423536.9905565891,4271415.444273123,2014-03-31T03:01:48Z,F64
405136.1546190095,4258470.365309034,2014-03-31T07:01:02Z,C028
409994.71393564425,4242985.127239251,2014-03-31T07:01:07Z,F53
423057.8458817692,4268229.417798758,2014-03-31T07:01:39Z,F64
